149,6.229,6.566,0.552,0.581,84,84,8626,8626
150,6.229,6.703,0.552,0.594,84,84,8626,8855
151,6.229,6.729,0.552,0.596,84,84,8626,8855
152,6.229,6.690,0.552,0.592,84,84,8626,8855
153,6.229,6.690,0.552,0.592,84,84,8626,8855
154,6.229,6.658,0.552,0.590,84,84,8626,8855
155,6.229,6.635,0.552,0.588,84,84,8626,8855
156,6.229,6.658,0.552,0.590,84,84,8626,8855
157,6.229,6.690,0.552,0.592,84,84,8626,8855
158,6.229,6.705,0.552,0.594,84,84,8626,8855
159,6.229,6.635,0.552,0.588,84,84,8626,8855
160,6.229,6.690,0.552,0.592,84,84,8626,8855
161,6.229,6.690,0.552,0.592,84,84,8626,8855
162,6.229,6.705,0.552,0.594,84,84,8626,8855
163,6.229,6.705,0.552,0.594,84,84,8626,8855
164,6.229,6.659,0.552,0.590,84,84,8626,8855
165,6.229,6.690,0.552,0.592,84,84,8626,8855
166,6.229,6.690,0.552,0.592,84,84,8626,8855
167,6.229,6.690,0.552,0.592,84,84,8626,8855
168,6.229,6.691,0.552,0.593,84,84,8626,8855
169,6.229,6.566,0.552,0.581,84,84,8626,8626
170,6.229,6.690,0.552,0.592,84,84,8626,8855
171,6.229,6.635,0.552,0.588,84,84,8626,8855
172,6.229,6.635,0.552,0.588,84,84,8626,8855
173,6.229,6.690,0.552,0.592,84,84,8626,8855
174,6.229,6.659,0.552,0.590,84,84,8626,8855
175,6.229,6.721,0.552,0.595,84,84,8626,8855
176,6.229,6.721,0.552,0.595,84,84,8626,8855
177,6.229,6.665,0.552,0.590,84,84,8626,8855
178,6.229,6.659,0.552,0.590,84,84,8626,8855
179,6.229,6.690,0.552,0.592,84,84,8626,8855
180,6.229,6.690,0.552,0.592,84,84,8626,8855
181,6.229,6.690,0.552,0.592,84,84,8626,8855
182,6.229,6.633,0.552,0.587,84,84,8626,8855
183,6.229,6.690,0.552,0.592,84,84,8626,8855
184,6.229,6.690,0.552,0.592,84,84,8626,8855
185,6.229,6.690,0.552,0.592,84,84,8626,8855
186,6.229,6.714,0.552,0.595,84,84,8626,8855
187,6.229,6.690,0.552,0.592,84,84,8626,8855
188,6.229,6.726,0.552,0.596,84,84,8626,8855
189,6.229,6.659,0.552,0.590,84,84,8626,8855
190,6.229,6.635,0.552,0.588,84,84,8626,8855
191,6.229,6.658,0.552,0.590,84,84,8626,8855
192,6.229,6.659,0.552,0.590,84,84,8626,8855
193,6.229,6.690,0.552,0.592,84,84,8626,8855
194,6.229,6.690,0.552,0.592,84,84,8626,8855
195,6.229,6.566,0.552,0.581,84,84,8626,8626
196,6.229,6.711,0.552,0.594,84,84,8626,8855
197,6.229,6.690,0.552,0.592,84,84,8626,8855
198,6.229,6.566,0.552,0.581,84,84,8626,8626
199,6.229,6.566,0.552,0.581,84,84,8626,8626
200,6.229,6.635,0.552,0.588,84,84,8626,8855
201,6.229,6.726,0.552,0.596,84,84,8626,8855
202,6.229,6.658,0.552,0.590,84,84,8626,8855
203,6.229,6.690,0.552,0.592,84,84,8626,8855
204,6.229,6.690,0.552,0.592,84,84,8626,8855
205,6.229,6.711,0.552,0.594,84,84,8626,8855
206,6.229,6.690,0.552,0.592,84,84,8626,8855
207,6.229,6.566,0.552,0.581,84,84,8626,8626
208,6.229,6.690,0.552,0.592,84,84,8626,8855
209,6.229,6.566,0.552,0.581,84,84,8626,8626
210,6.229,6.703,0.552,0.594,84,84,8626,8855
211,6.229,6.703,0.552,0.594,84,84,8626,8855
212,6.229,6.633,0.552,0.587,84,84,8626,8855
213,6.229,6.714,0.552,0.595,84,84,8626,8855
214,6.229,6.659,0.552,0.590,84,84,8626,8855
215,6.229,6.690,0.552,0.592,84,84,8626,8855
216,6.229,6.566,0.552,0.581,84,84,8626,8626
217,6.229,6.705,0.552,0.594,84,84,8626,8855
218,6.229,6.675,0.552,0.591,84,84,8626,8855
219,6.229,6.690,0.552,0.592,84,84,8626,8855
220,6.229,6.703,0.552,0.594,84,84,8626,8855
221,6.229,6.714,0.552,0.595,84,84,8626,8855
222,6.229,6.690,0.552,0.592,84,84,8626,8855
223,6.229,6.624,0.552,0.587,84,84,8626,8855
224,6.229,6.690,0.552,0.592,84,84,8626,8855
225,6.229,6.690,0.552,0.592,84,84,8626,8855
226,6.229,6.566,0.552,0.581,84,84,8626,8626
227,6.229,6.703,0.552,0.594,84,84,8626,8855
228,6.229,6.627,0.552,0.587,84,84,8626,8855
229,6.229,6.690,0.552,0.592,84,84,8626,8855
230,6.229,6.703,0.552,0.594,84,84,8626,8855
231,6.229,6.711,0.552,0.594,84,84,8626,8855
232,6.229,6.659,0.552,0.590,84,84,8626,8855
233,6.229,6.703,0.552,0.594,84,84,8626,8855
234,6.229,6.627,0.552,0.587,84,84,8626,8855
235,6.229,6.726,0.552,0.596,84,84,8626,8855
236,6.229,6.677,0.552,0.591,84,84,8626,8855
237,6.229,6.705,0.552,0.594,84,84,8626,8855
238,6.229,6.726,0.552,0.596,84,84,8626,8855
239,6.229,6.705,0.552,0.594,84,84,8626,8855
240,6.229,6.659,0.552,0.590,84,84,8626,8855
241,6.229,6.659,0.552,0.590,84,84,8626,8855
242,6.229,6.690,0.552,0.592,84,84,8626,8855
243,6.229,6.635,0.552,0.588,84,84,8626,8855
244,6.229,6.627,0.552,0.587,84,84,8626,8855
245,6.229,6.691,0.552,0.593,84,84,8626,8855
246,6.229,6.705,0.552,0.594,84,84,8626,8855
247,6.229,6.714,0.552,0.595,84,84,8626,8855
248,6.229,6.690,0.552,0.592,84,84,8626,8855
249,6.229,6.703,0.552,0.594,84,84,8626,8855
250,6.229,6.627,0.552,0.587,84,84,8626,8855
251,6.229,6.566,0.552,0.581,84,84,8626,8626
252,6.229,6.705,0.552,0.594,84,84,8626,8855
253,6.229,6.690,0.552,0.592,84,84,8626,8855
254,6.229,6.703,0.552,0.594,84,84,8626,8855
255,6.229,6.690,0.552,0.592,84,84,8626,8855
256,6.229,6.690,0.552,0.592,84,84,8626,8855
257,6.229,6.703,0.552,0.594,84,84,8626,8855
258,6.229,6.703,0.552,0.594,84,84,8626,8855
259,6.229,6.726,0.552,0.596,84,84,8626,8855
260,6.229,6.635,0.552,0.588,84,84,8626,8855
261,6.229,6.726,0.552,0.596,84,84,8626,8855
262,6.229,6.566,0.552,0.581,84,84,8626,8626
263,6.229,6.690,0.552,0.592,84,84,8626,8855
264,6.229,6.619,0.552,0.586,84,84,8626,8855
265,6.229,6.691,0.552,0.593,84,84,8626,8855
266,6.229,6.690,0.552,0.592,84,84,8626,8855
267,6.229,6.690,0.552,0.592,84,84,8626,8855
268,6.229,6.690,0.552,0.592,84,84,8626,8855
269,6.229,6.690,0.552,0.592,84,84,8626,8855
270,6.229,6.721,0.552,0.595,84,84,8626,8855
271,6.229,6.566,0.552,0.581,84,84,8626,8626
272,6.229,6.690,0.552,0.592,84,84,8626,8855
273,6.229,6.705,0.552,0.594,84,84,8626,8855
274,6.229,6.690,0.552,0.592,84,84,8626,8855
275,6.229,6.566,0.552,0.581,84,84,8626,8626
276,6.229,6.665,0.552,0.590,84,84,8626,8855
277,6.229,6.690,0.552,0.592,84,84,8626,8855
278,6.229,6.659,0.552,0.590,84,84,8626,8855
279,6.229,6.677,0.552,0.591,84,84,8626,8855
280,6.229,6.711,0.552,0.594,84,84,8626,8855
281,6.229,6.664,0.552,0.590,84,84,8626,8855
282,6.229,6.627,0.552,0.587,84,84,8626,8855
283,6.229,6.705,0.552,0.594,84,84,8626,8855
284,6.229,6.690,0.552,0.592,84,84,8626,8855
285,6.229,6.690,0.552,0.592,84,84,8626,8855
286,6.229,6.726,0.552,0.596,84,84,8626,8855
287,6.229,6.665,0.552,0.590,84,84,8626,8855
288,6.229,6.690,0.552,0.592,84,84,8626,8855
289,6.229,6.659,0.552,0.590,84,84,8626,8855
290,6.229,6.659,0.552,0.590,84,84,8626,8855
291,6.229,6.703,0.552,0.594,84,84,8626,8855
292,6.229,6.566,0.552,0.581,84,84,8626,8626
293,6.229,6.726,0.552,0.596,84,84,8626,8855
294,6.229,6.635,0.552,0.588,84,84,8626,8855
295,6.229,6.659,0.552,0.590,84,84,8626,8855
296,6.229,6.690,0.552,0.592,84,84,8626,8855
297,6.229,6.705,0.552,0.594,84,84,8626,8855
298,6.229,6.714,0.552,0.595,84,84,8626,8855
299,6.229,6.659,0.552,0.590,84,84,8626,8855
