203,8.100,8.193,0.717,0.726,136,140,15022,15482
204,8.100,8.191,0.717,0.725,136,140,15022,15482
205,8.100,8.191,0.717,0.725,136,140,15022,15482
206,8.100,8.190,0.717,0.725,136,140,15022,15482
207,8.100,8.190,0.717,0.725,136,140,15022,15482
208,8.100,8.191,0.717,0.725,136,140,15022,15482
209,8.100,8.192,0.717,0.725,136,140,15022,15482
210,8.100,8.189,0.717,0.725,136,140,15022,15482
211,8.100,8.194,0.717,0.726,136,140,15022,15482
212,8.100,8.199,0.717,0.726,136,140,15022,15482
213,8.100,8.199,0.717,0.726,136,140,15022,15482
214,8.100,8.192,0.717,0.725,136,140,15022,15482
215,8.100,8.199,0.717,0.726,136,140,15022,15482
216,8.100,8.199,0.717,0.726,136,140,15022,15482
217,8.100,8.190,0.717,0.725,136,140,15022,15482
218,8.100,8.191,0.717,0.725,136,140,15022,15482
219,8.100,8.191,0.717,0.725,136,140,15022,15482
220,8.100,8.191,0.717,0.725,136,140,15022,15482
221,8.100,8.191,0.717,0.725,136,140,15022,15482
222,8.100,8.190,0.717,0.725,136,140,15022,15482
223,8.100,8.190,0.717,0.725,136,140,15022,15482
224,8.100,8.192,0.717,0.725,136,140,15022,15482
225,8.100,8.199,0.717,0.726,136,140,15022,15482
226,8.100,8.190,0.717,0.725,136,140,15022,15482
227,8.100,8.189,0.717,0.725,136,140,15022,15482
228,8.100,8.193,0.717,0.726,136,140,15022,15482
229,8.100,8.193,0.717,0.726,136,140,15022,15482
230,8.100,8.192,0.717,0.725,136,140,15022,15482
231,8.100,8.192,0.717,0.725,136,140,15022,15482
232,8.100,8.190,0.717,0.725,136,140,15022,15482
233,8.100,8.194,0.717,0.726,136,140,15022,15482
234,8.100,8.191,0.717,0.725,136,140,15022,15482
235,8.100,8.190,0.717,0.725,136,140,15022,15482
236,8.100,8.190,0.717,0.725,136,140,15022,15482
237,8.100,8.191,0.717,0.725,136,140,15022,15482
238,8.100,8.191,0.717,0.725,136,140,15022,15482
239,8.100,8.190,0.717,0.725,136,140,15022,15482
240,8.100,8.191,0.717,0.725,136,140,15022,15482
241,8.100,8.190,0.717,0.725,136,140,15022,15482
242,8.100,8.193,0.717,0.726,136,140,15022,15482
243,8.100,8.191,0.717,0.725,136,140,15022,15482
244,8.100,8.190,0.717,0.725,136,140,15022,15482
245,8.100,8.190,0.717,0.725,136,140,15022,15482
246,8.100,8.190,0.717,0.725,136,140,15022,15482
247,8.100,8.190,0.717,0.725,136,140,15022,15482
248,8.100,8.191,0.717,0.725,136,140,15022,15482
249,8.100,8.199,0.717,0.726,136,140,15022,15482
250,8.100,8.191,0.717,0.725,136,140,15022,15482
251,8.100,8.190,0.717,0.725,136,140,15022,15482
252,8.100,8.190,0.717,0.725,136,140,15022,15482
253,8.100,8.194,0.717,0.726,136,140,15022,15482
254,8.100,8.190,0.717,0.725,136,140,15022,15482
255,8.100,8.191,0.717,0.725,136,140,15022,15482
256,8.100,8.191,0.717,0.725,136,140,15022,15482
257,8.100,8.193,0.717,0.726,136,140,15022,15482
258,8.100,8.191,0.717,0.725,136,140,15022,15482
259,8.100,8.190,0.717,0.725,136,140,15022,15482
260,8.100,8.206,0.717,0.727,136,140,15022,15482
261,8.100,8.199,0.717,0.726,136,140,15022,15482
262,8.100,8.199,0.717,0.726,136,140,15022,15482
263,8.100,8.189,0.717,0.725,136,140,15022,15482
264,8.100,8.192,0.717,0.725,136,140,15022,15482
265,8.100,8.191,0.717,0.725,136,140,15022,15482
266,8.100,8.190,0.717,0.725,136,140,15022,15482
